query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,impression_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,media_alt_texts,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url
from:medialab_ScPo,1761021229916364845,1708695154,2024-02-23T13:32:34,medialab_ScPo,"Want to join @ScPoResearch in Paris or the médialab team?
The médialab is hiring an advanced Associate Professor in sociology. The application procedure is open from now to April 4th.
More details on https://medialab.sciencespo.fr/en/news/recrute-une-professeure-des-universites-en-sociologie/",0,14,9,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.818883,https://twitter.com/medialab_ScPo/status/1761021229916364845,,,,,https://medialab.sciencespo.fr/en/news/recrute-une-professeure-des-universites-en-sociologie/,medialab.sciencespo.fr,,,,,scporesearch,435681893,,,,
from:medialab_ScPo,1760595030564094414,1708593540,2024-02-22T09:19:00,medialab_ScPo,"Le METAT, un lieu d’échange de partage et de formation pour des apprentissages réciproques : 
“j’apprends beaucoup des autres, non seulement des encadrants mais aussi des participants”, Yuma Ando (2023)
En savoir plus sur le METAT et rejoindre l’équipe sur https://medialab.sciencespo.fr/actu/portraits-dencadrantes-2-metat/ https://twitter.com/medialab_ScPo/status/1760595030564094414/video/1",0,0,3,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.819166,https://twitter.com/medialab_ScPo/status/1760595030564094414,,,,,https://medialab.sciencespo.fr/actu/portraits-dencadrantes-2-metat/,medialab.sciencespo.fr,https://video.twimg.com/ext_tw_video/1759580423804366848/pu/vid/avc1/720x720/ve3Eg02phnIcz3CK.mp4,1760595030564094414_ve3Eg02phnIcz3CK.mp4,video,,,,,,,
from:medialab_ScPo,1759580028948410713,1708351544,2024-02-19T14:05:44,medialab_ScPo,"Le METAT, 3h pour accompagner concrètement un projet : 
“à la fin, il faut un livrable qui fait avancer le projet”, @KCdemusicologie (2023).
Pour en savoir plus sur le METAT et rejoindre l’équipe : https://medialab.sciencespo.fr/actu/portraits-dencadrantes-2-metat/ https://twitter.com/medialab_ScPo/status/1759580028948410713/video/1",0,4,4,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.819449,https://twitter.com/medialab_ScPo/status/1759580028948410713,,,,,https://medialab.sciencespo.fr/actu/portraits-dencadrantes-2-metat/,medialab.sciencespo.fr,https://video.twimg.com/ext_tw_video/1759579773540483072/pu/vid/avc1/720x720/Ge9mOQ8qDvWiMI90.mp4,1759580028948410713_Ge9mOQ8qDvWiMI90.mp4,video,,kcdemusicologie,1175291271373611008,,,,
from:medialab_ScPo,1757427465868157126,1707838333,2024-02-13T15:32:13,medialab_ScPo,"A great opportunity to join our research team : Applications must be sent before March 4th!! « Optichiasm: #postdoc position @medialab_ScPo 
Ecologies of LLMs Practices 

What happens when #LLMs land in different practices and disciplines?
What is asked of them? 
What do these technologies ask of their users?
How to account for their effects, limits and danger?

more info 👇 — https://twitter.com/optichiasm/status/1755539297724199168 »",,0,2,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,1755539297724199168,Optichiasm,432665924,1707388159,2024-04-27T00:17:52.819738,https://twitter.com/medialab_ScPo/status/1757427465868157126,,,,,,,,,,,medialab_scpo,1652884033,llms|postdoc,,,
from:medialab_ScPo,1757384572948426958,1707828107,2024-02-13T12:41:47,medialab_ScPo,"Chaque mois, des ingés @CSO_SciencesPo @SciencesPo_CEE @CDSP_ScPo médialab etc. aident des chercheur·euse·s à avancer sur leurs projets au MetAt, l’atelier de méthodes de @sciencespo .
Blazej, Yuma, @BeatriceMazoyer et @KCdemusicologie partagent leurs expériences d'encadrant·e·s. https://twitter.com/medialab_ScPo/status/1757384572948426958/video/1",0,6,15,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.819976,https://twitter.com/medialab_ScPo/status/1757384572948426958,,,,,,,https://video.twimg.com/ext_tw_video/1757377701738926081/pu/vid/avc1/1280x720/_z-ynzFN_maLPlJ1.mp4,1757384572948426958__z-ynzFN_maLPlJ1.mp4,video,,beatricemazoyer|cdsp_scpo|cso_sciencespo|kcdemusicologie|sciencespo|sciencespo_cee,709702331412176896|3059409604|3684500895|1175291271373611008|168619698|2306534791,,,,
from:medialab_ScPo,1754545645354926293,1707151254,2024-02-05T16:40:54,medialab_ScPo,"You weren’t able to join the @FosdemResearch : dont worry, there is an online catch-up session on satursday February 10th (10am-3.30pm)
#ORDEM schedule and login info on https://research-fosdem.github.io/2024-online-schedule.html",0,7,4,1,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.820152,https://twitter.com/medialab_ScPo/status/1754545645354926293,,,,,https://research-fosdem.github.io/2024-online-schedule.html,research-fosdem.github.io,,,,,fosdemresearch,1206584349874933760,ordem,,,
from:medialab_ScPo,1745808627116421610,1705068186,2024-01-12T14:03:06,medialab_ScPo,"Tuesday 16th at 2pm, @szeyuhninawang will present her work about moral rhetoric of U.S. political elites.
An @AxPo_Obs & médialab joint seminar for @ScPoResearch
More info and registration on https://medialab.sciencespo.fr/actu/motivators-and-consequences-of-moralization-across-the-political-spectrum/",0,5,9,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.820359,https://twitter.com/medialab_ScPo/status/1745808627116421610,,,,,https://medialab.sciencespo.fr/actu/motivators-and-consequences-of-moralization-across-the-political-spectrum/,medialab.sciencespo.fr,,,,,axpo_obs|scporesearch|szeyuhninawang,999680174600937473|435681893|2424294697,,,,
from:medialab_ScPo,1737127524432306448,1702998450,2023-12-19T15:07:30,medialab_ScPo,"The médialab is hiring a postdoc (20 months) to work in an interdisciplinary European project about the impacts of social media on offline politics.
More details to join team with @PedroRamaciotti and @jphcoion on https://medialab.sciencespo.fr/actu/hiring-postdoc-in-computational-social-sciences/",0,9,9,0,,en,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.820556,https://twitter.com/medialab_ScPo/status/1737127524432306448,,,,,https://medialab.sciencespo.fr/actu/hiring-postdoc-in-computational-social-sciences/,medialab.sciencespo.fr,,,,,pedroramaciotti,1290396928778350593,,,,
from:medialab_ScPo,1735667198662680996,1702650281,2023-12-15T14:24:41,medialab_ScPo,"Les données de @ScPoResearch sont également plébiscitées : félicitation à Célia Bouchet pour son « Enquête Handicap et destinées sociales » à @OSC_SciencesPo ayant reçu la mention spéciale du jury des prix science ouverte des données de la recherche.
https://www.enseignementsup-recherche.gouv.fr/fr/remise-des-prix-science-ouverte-des-donnees-de-la-recherche-93729",0,2,1,0,,fr,medialab_ScPo,1652884033,1735667195462533254,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.820758,https://twitter.com/medialab_ScPo/status/1735667198662680996,,,,,https://www.enseignementsup-recherche.gouv.fr/fr/remise-des-prix-science-ouverte-des-donnees-de-la-recherche-93729,enseignementsup-recherche.gouv.fr,,,,,scporesearch,435681893,,,,
from:medialab_ScPo,1735667195462533254,1702650281,2023-12-15T14:24:41,medialab_ScPo,"Impliqué dans le mouvement de l’OpenScience depuis ses débuts, le médialab est fier d’avoir été récemment primé ""coup de coeur"" des Prix Science Ouverte du Logiciel Libre de @sup_recherche pour son logiciel Hyphe. 🏆
https://medialab.sciencespo.fr/actu/hyphe-prime-pour-sa-contribution-a-la-science-ouverte/",0,15,29,1,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:52.820951,https://twitter.com/medialab_ScPo/status/1735667195462533254,,,,,https://medialab.sciencespo.fr/actu/hyphe-prime-pour-sa-contribution-a-la-science-ouverte/,medialab.sciencespo.fr,,,,,sup_recherche,912084145,,,,
from:medialab_ScPo,1734218612489978341,1702304912,2023-12-11T14:28:32,medialab_ScPo,"(Re)découvrez le concept frontière de ""Zone critique » dans le dernier ouvrage de @JrmeGaillardet2 (@IPGP_officiel ).
Présentation demain, à partir de 14h, au séminaire du médialab.

Inscription obligatoire sur https://medialab.sciencespo.fr/actu/la-terre-habitable-ou-lepopee-de-la-zone-critique/",0,2,6,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:59.250044,https://twitter.com/medialab_ScPo/status/1734218612489978341,,,,,https://medialab.sciencespo.fr/actu/la-terre-habitable-ou-lepopee-de-la-zone-critique/,medialab.sciencespo.fr,,,,,ipgp_officiel|jrmegaillardet2,3842930237|1564702152148279296,,,,
from:medialab_ScPo,1732766691027800517,1701958747,2023-12-07T14:19:07,medialab_ScPo,"«la Terre habitable ou l’épopée de la zone critique», @JrmeGaillardet2 de @IPGP_officiel présente son dernier ouvrage au séminaire du médialab @ScPoResearch mardi 12/12 à partir de 14h.
Ouvert à tous, sur inscription obligatoire : https://medialab.sciencespo.fr/actu/la-terre-habitable-ou-lepopee-de-la-zone-critique/ https://twitter.com/medialab_ScPo/status/1732766691027800517/photo/1",0,4,5,0,,fr,,,,Twitter Web App,https://mobile.twitter.com,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:59.250414,https://twitter.com/medialab_ScPo/status/1732766691027800517,,,,,https://medialab.sciencespo.fr/actu/la-terre-habitable-ou-lepopee-de-la-zone-critique/,medialab.sciencespo.fr,https://pbs.twimg.com/media/GAwGEWlWYAAmIe6.jpg,1732766691027800517_GAwGEWlWYAAmIe6.jpg,photo,,ipgp_officiel|jrmegaillardet2|scporesearch,3842930237|1564702152148279296|435681893,,,,
from:medialab_ScPo,1731972735952187544,1701769453,2023-12-05T09:44:13,medialab_ScPo,"Aujourd'hui à 14h, @robindemourat Clémence Seurat et @ThomasTARI1 présentent leur enquête collective sur la plaine Montceleux à @Sevranville  et leur livre ""le champ des possibles"".
Séminaire ouvert à tous sur inscription : 
https://medialab.sciencespo.fr/actu/le-champ-des-possibles/",0,1,4,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:59.250623,https://twitter.com/medialab_ScPo/status/1731972735952187544,,,,,https://medialab.sciencespo.fr/actu/le-champ-des-possibles/,medialab.sciencespo.fr,,,,,robindemourat|sevranville|thomastari1,20637708|2765681895|1177186207601713154,,,,
from:medialab_ScPo,1731751044873404628,1701716598,2023-12-04T19:03:18,medialab_ScPo,"Au sujet des angles morts thématiques de l'ouvrage : ""certains sujets, comme la guerre, étaient trop actuels pour bien comprendre la construction des données et rentrer dans une double page de l'Atlas"" d'après @Optichiasm https://twitter.com/medialab_ScPo/status/1731751044873404628/photo/1",0,2,7,0,,fr,,,,Twitter for Android,http://twitter.com/download/android,Paris,,,1652884033,ScPo médialab,0,The Sciences Po médialab is a research center of @sciencespo that connects the social sciences with new digital tools. #controversy #networks #data,https://medialab.sciencespo.fr,https://pbs.twimg.com/profile_images/687665190335283202/Ucmfc-pV_normal.png,1291,8838,129,321,227,2013-08-07T12:43:17,1375879397,scraping,1,,,,,,,,,2024-04-27T00:17:59.250854,https://twitter.com/medialab_ScPo/status/1731751044873404628,,,,,,,https://pbs.twimg.com/media/GAhqZOaWQAAXOeo.jpg,1731751044873404628_GAhqZOaWQAAXOeo.jpg,photo,,optichiasm,432665924,,,,
